Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2,Pressure PRED (bar),OriginalIndex,Fold,Replicate
co2,124-38-9,phenol,108-95-2,0.1519,75,0.8481,40.4,C(=O)=O,C1=CC=C(C=C1)O,43.316673,12,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.873,40,0.127,73.2,C(=O)=O,CC(=O)N(C)C,73.72595,344,1,1
co2,124-38-9,n-heptane,142-82-5,0.503,35,0.497,43.2,C(=O)=O,CCCCCCC,44.837784,533,1,1
co2,124-38-9,benzene,71-43-2,0.51,25,0.49,38.3,C(=O)=O,C1=CC=CC=C1,43.481964,448,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.158,40,0.842,18.6,C(=O)=O,CC(=O)N(C)C,14.1849575,336,1,1
co2,124-38-9,2-butanol,78-92-2,0.9641,25,0.0359,62.8,C(=O)=O,CCC(C)O,64.4217,621,1,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.0081999999999999,45,0.9918,1.253,C(=O)=O,COCCO,2.0584278,730,1,1
co2,124-38-9,chloroform,67-66-3,0.9403,50,0.0596999999999999,89.79,C(=O)=O,C(Cl)(Cl)Cl,92.5874,184,1,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.417,45,0.583,35.851,C(=O)=O,COC(=O)OC,39.817863,332,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.928,40,0.072,77.9,C(=O)=O,CC(=O)N(C)C,78.28687,346,1,1
co2,124-38-9,4-formylmorpholine,4394-85-8,0.958,25,0.042,63.78,C(=O)=O,C1COCCN1C=O,62.81156,790,1,1
co2,124-38-9,n-butanol,71-36-3,0.0444,20,0.9556,6.3,C(=O)=O,CCCCO,7.4489098,567,1,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.904,60,0.0959999999999999,111.6,C(=O)=O,CCN(CC)C(=O)C,99.87807,381,1,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.1914999999999999,40,0.8085,8.561,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,8.829538,976,1,1
co2,124-38-9,o-xylene,95-47-6,0.6403,60,0.3597,94.6,C(=O)=O,CC1=CC=CC=C1C,79.179,218,1,1
co2,124-38-9,NMP,872-50-4,0.223,0,0.777,8.5,C(=O)=O,CN1CCCC1=O,9.2590065,991,1,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1716,45,0.8284,21.007,C(=O)=O,CCOCCO,21.79803,771,1,1
co2,124-38-9,THF,109-99-9,0.542,40,0.4579999999999999,40.13,C(=O)=O,C1CCOC1,42.82029,247,1,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.742,40,0.258,62.6,C(=O)=O,CCN(CC)C(=O)C,57.527946,365,1,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.2635,45,0.7364999999999999,40.316,C(=O)=O,COCCO,39.184677,739,1,1
co2,124-38-9,phenol,108-95-2,0.1196,55,0.8804,30.1,C(=O)=O,C1=CC=C(C=C1)O,28.949245,2,1,1
co2,124-38-9,phenol,108-95-2,0.1163,65,0.8836999999999999,30.3,C(=O)=O,C1=CC=C(C=C1)O,31.0757,6,1,1
co2,124-38-9,diethyl-succinate,123-25-1,0.5382557609999999,26,0.461744239,32.797,C(=O)=O,CCOC(=O)CCC(=O)OCC,31.103159,928,1,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.259,30,0.741,25.8,C(=O)=O,C1CC(=O)OC1,27.018642,809,1,1
co2,124-38-9,1-4-dioxane,123-91-1,0.857,25,0.143,49.4,C(=O)=O,C1COCCO1,53.794277,834,1,1
co2,124-38-9,diethyl-succinate,123-25-1,0.0424,26,0.9576,2.584,C(=O)=O,CCOC(=O)CCC(=O)OCC,2.4618034,915,1,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.3763,45,0.6236999999999999,32.084,C(=O)=O,COC(=O)OC,36.45056,331,1,1
co2,124-38-9,n-heptane,142-82-5,0.904,25,0.0959999999999999,56.1,C(=O)=O,CCCCCCC,58.99366,527,1,1
co2,124-38-9,propylene-carbonate,108-32-7,0.1023,40,0.8976999999999999,10.21,C(=O)=O,CC1COC(=O)O1,11.510063,1090,1,1
co2,124-38-9,o-xylene,95-47-6,0.1292,60,0.8708,19.4,C(=O)=O,CC1=CC=CC=C1C,21.14924,215,1,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.2014,45,0.7986,16.121,C(=O)=O,COC(=O)OC,18.580223,327,1,1
co2,124-38-9,NMP,872-50-4,0.1094999999999999,40,0.8905000000000001,10.12,C(=O)=O,CN1CCCC1=O,9.426493,1013,1,1
co2,124-38-9,2-butanol,78-92-2,0.0412,25,0.9588,7.4,C(=O)=O,CCC(C)O,7.099346,611,1,1
co2,124-38-9,n-butanol,71-36-3,0.2876,40,0.7123999999999999,46.0,C(=O)=O,CCCCO,47.47377,595,1,1
co2,124-38-9,dimethyl-ether,115-10-6,0.826,20,0.174,44.82,C(=O)=O,COC,48.162487,427,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.7090000000000001,60,0.2909999999999999,90.6,C(=O)=O,CC(=O)N(C)C,81.334274,355,1,1
co2,124-38-9,diethyl-succinate,123-25-1,0.1186999999999999,26,0.8813,7.233,C(=O)=O,CCOC(=O)CCC(=O)OCC,7.6324615,920,1,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.767,30,0.2329999999999999,67.6,C(=O)=O,C1CC(=O)OC1,61.58264,816,1,1
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.507,60,0.493,57.34,C(=O)=O,COCCOCCOCCO,55.975967,890,1,1
co2,124-38-9,n-hexane,110-54-3,0.708,35,0.292,55.1,C(=O)=O,CCCCCC,57.19345,485,1,1
co2,124-38-9,n-butanol,71-36-3,0.4654999999999999,40,0.5345,67.5,C(=O)=O,CCCCO,66.76495,602,1,1
co2,124-38-9,1-pentanol,71-41-0,0.3668,30,0.6332,47.0,C(=O)=O,CCCCCO,48.797832,678,1,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3787,40,0.6213,16.538,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,15.168997,979,1,1
co2,124-38-9,propanol,71-23-8,0.2732,30,0.7268,39.7,C(=O)=O,CCCO,41.396767,554,1,1
co2,124-38-9,n-heptane,142-82-5,0.904,40,0.0959999999999999,74.1,C(=O)=O,CCCCCCC,76.622,542,1,1
co2,124-38-9,1-pentanol,71-41-0,0.8471,30,0.1529,67.5,C(=O)=O,CCCCCO,66.15351,682,1,1
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7857,50,0.2143,50.6,C(=O)=O,COCCOC,69.85127,694,1,1
co2,124-38-9,ethanol,64-17-5,0.5987,40,0.4013,73.4,C(=O)=O,CCO,78.21153,298,1,1
co2,124-38-9,1-4-dioxane,123-91-1,0.7631,40,0.2369,58.5,C(=O)=O,C1COCCO1,59.831818,866,1,1
co2,124-38-9,NMP,872-50-4,0.141,0,0.859,5.4,C(=O)=O,CN1CCCC1=O,6.890278,987,1,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.607,60,0.393,68.9,C(=O)=O,CCN(CC)C(=O)C,62.133976,377,1,1
co2,124-38-9,acetonitrile,75-05-8,0.838,55,0.162,89.9,C(=O)=O,CC#N,94.71242,106,1,1
co2,124-38-9,2-butanol,78-92-2,0.4857,25,0.5143,50.4,C(=O)=O,CCC(C)O,49.410934,616,1,1
co2,124-38-9,acetone,67-64-1,0.7,30,0.3,40.9,C(=O)=O,CC(=O)C,51.090622,55,1,1
co2,124-38-9,1-hexanol,111-27-3,0.2545,20,0.7455,24.8,C(=O)=O,CCCCCCO,29.304619,649,1,1
co2,124-38-9,o-xylene,95-47-6,0.7631999999999999,40,0.2368000000000001,70.5,C(=O)=O,CC1=CC=CC=C1C,67.7226,213,1,1
co2,124-38-9,acetonitrile,75-05-8,0.838,75,0.162,116.0,C(=O)=O,CC#N,117.520355,120,1,1
co2,124-38-9,dimethyl-ether,115-10-6,0.163,30,0.837,13.1,C(=O)=O,COC,11.249966,430,1,1
co2,124-38-9,benzene,71-43-2,0.602,40,0.398,55.8,C(=O)=O,C1=CC=CC=C1,64.385574,464,1,1
co2,124-38-9,cyclohexane,110-82-7,0.657,30,0.3429999999999999,54.5,C(=O)=O,C1CCCCC1,55.456192,25,1,1
co2,124-38-9,2-butanone,78-93-3,0.511,25,0.489,33.19,C(=O)=O,CCC(=O)C,32.483875,72,1,1
co2,124-38-9,2-butanol,78-92-2,0.1942,25,0.8058,26.6,C(=O)=O,CCC(C)O,24.937864,613,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.7090000000000001,40,0.2909999999999999,64.9,C(=O)=O,CC(=O)N(C)C,60.578865,342,1,1
co2,124-38-9,n-hexane,110-54-3,0.708,40,0.292,58.9,C(=O)=O,CCCCCC,62.48007,490,1,1
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.755,40,0.245,72.4,C(=O)=O,CCN1CCCC1=O,62.328033,390,1,1
co2,124-38-9,NMP,872-50-4,0.364,15,0.636,19.8,C(=O)=O,CN1CCCC1=O,19.749977,1001,1,1
co2,124-38-9,dimethyl-ether,115-10-6,0.04,30,0.96,8.27,C(=O)=O,COC,3.7843056,429,1,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.318,30,0.6819999999999999,31.7,C(=O)=O,C1CC(=O)OC1,33.487965,811,1,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.365,40,0.635,31.6,C(=O)=O,CCN(CC)C(=O)C,25.337086,362,1,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.4750999999999999,25,0.5249,39.798,C(=O)=O,CCOCCO,39.703503,752,1,1
co2,124-38-9,1-pentanol,71-41-0,0.4843,30,0.5157,57.8,C(=O)=O,CCCCCO,57.036797,679,1,1
co2,124-38-9,NMP,872-50-4,0.376,15,0.624,20.4,C(=O)=O,CN1CCCC1=O,20.376738,1002,1,1
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.365,40,0.635,10.85,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC,15.42292,911,1,1
co2,124-38-9,ethanol,64-17-5,0.7069,40,0.2931,75.6,C(=O)=O,CCO,81.11658,299,1,1
co2,124-38-9,ethyl-acetate,141-78-6,0.6664,50,0.3336,53.6,C(=O)=O,CCOC(=O)C,62.945984,409,1,1
co2,124-38-9,acetone,67-64-1,0.6,40,0.4,43.7,C(=O)=O,CC(=O)C,55.01541,60,1,1
co2,124-38-9,4-formylmorpholine,4394-85-8,0.8029999999999999,25,0.197,61.26,C(=O)=O,C1COCCN1C=O,52.06266,785,1,1
co2,124-38-9,acetonitrile,75-05-8,0.852,35,0.148,67.7,C(=O)=O,CC#N,68.87214,92,1,1
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9005,50,0.0995,70.7,C(=O)=O,COCCOC,85.66809,696,1,1
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8454999999999999,60,0.1545,70.7,C(=O)=O,COCCOC,88.6474,704,1,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2772,35,0.7228,29.203,C(=O)=O,CCOCCO,30.109543,760,1,1
co2,124-38-9,ethanol,64-17-5,0.7069,30,0.2931,62.6,C(=O)=O,CCO,66.83615,294,1,1
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.272,25,0.728,6.14,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC,9.208157,902,1,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.5138,45,0.4861999999999999,45.459,C(=O)=O,COC(=O)OC,48.637833,334,1,1
co2,124-38-9,chloroform,67-66-3,0.5540999999999999,50,0.4459000000000001,55.25,C(=O)=O,C(Cl)(Cl)Cl,55.67916,182,1,1
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,30,0.2929999999999999,54.1,C(=O)=O,CCCCCCC,52.342247,530,1,1
co2,124-38-9,dimethyl-ether,115-10-6,0.939,20,0.0609999999999999,53.23,C(=O)=O,COC,56.434082,428,1,1
co2,124-38-9,acetonitrile,75-05-8,0.184,75,0.8160000000000001,31.2,C(=O)=O,CC#N,31.427649,110,1,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3596999999999999,35,0.6403000000000001,37.898,C(=O)=O,CCOCCO,38.40159,762,1,1
co2,124-38-9,n-butanol,71-36-3,0.7637999999999999,30,0.2362,66.5,C(=O)=O,CCCCO,66.11406,584,1,1
co2,124-38-9,n-heptane,142-82-5,0.605,20,0.395,41.2,C(=O)=O,CCCCCCC,39.715424,519,1,1
co2,124-38-9,diethyl-succinate,123-25-1,0.6918000000000001,40,0.3081999999999999,54.505,C(=O)=O,CCOC(=O)CCC(=O)OCC,54.606667,948,1,1
co2,124-38-9,toluene,108-88-3,0.8079999999999999,25,0.192,53.0,C(=O)=O,CC1=CC=CC=C1,54.70765,501,1,1
co2,124-38-9,propylene-carbonate,108-32-7,0.0233,40,0.9767,2.16,C(=O)=O,CC1COC(=O)O1,2.4152374,1082,1,1
co2,124-38-9,THF,109-99-9,0.5617,60,0.4383,65.0,C(=O)=O,C1CCOC1,61.066322,261,1,1
co2,124-38-9,n-butanol,71-36-3,0.3193,40,0.6807000000000001,50.3,C(=O)=O,CCCCO,52.054214,596,1,1
co2,124-38-9,n-heptane,142-82-5,0.802,35,0.1979999999999999,63.1,C(=O)=O,CCCCCCC,63.310802,536,1,1
co2,124-38-9,propanol,71-23-8,0.0817,30,0.9183,14.1,C(=O)=O,CCCO,13.206839,552,1,1
co2,124-38-9,1-4-dioxane,123-91-1,0.767,30,0.2329999999999999,50.3,C(=O)=O,C1COCCO1,50.520706,849,1,1
co2,124-38-9,DMSO,67-68-5,0.5411,45,0.4589,85.2,C(=O)=O,CS(=O)C,59.384605,137,1,1
co2,124-38-9,n-butanol,71-36-3,0.5496,30,0.4504,61.2,C(=O)=O,CCCCO,62.985184,582,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.391,60,0.609,45.1,C(=O)=O,CC(=O)N(C)C,48.278004,351,1,1
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.162,40,0.838,14.6,C(=O)=O,COCCOCCOCCO,12.273216,873,1,1
co2,124-38-9,n-heptane,142-82-5,0.503,40,0.497,45.7,C(=O)=O,CCCCCCC,48.56169,538,1,1
co2,124-38-9,NMP,872-50-4,0.0707,40,0.9293,6.58,C(=O)=O,CN1CCCC1=O,6.1395054,1009,1,1
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.5922,60,0.4078,31.0,C(=O)=O,COCCOC,54.653465,700,1,1
co2,124-38-9,cyclohexane,110-82-7,0.916,30,0.084,63.0,C(=O)=O,C1CCCCC1,66.18344,29,1,1
co2,124-38-9,chloroform,67-66-3,0.4673,30,0.5327,34.77,C(=O)=O,C(Cl)(Cl)Cl,33.48085,165,1,1
co2,124-38-9,THF,109-99-9,0.665,40,0.3349999999999999,50.75,C(=O)=O,C1CCOC1,53.189827,248,1,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.8640000000000001,60,0.1359999999999999,106.0,C(=O)=O,CCN(CC)C(=O)C,94.09204,380,1,1
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.484,25,0.516,14.0,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC,16.640163,905,1,1
co2,124-38-9,toluene,108-88-3,0.601,20,0.399,40.6,C(=O)=O,CC1=CC=CC=C1,40.98745,494,1,1
co2,124-38-9,1-4-dioxane,123-91-1,0.5765,30,0.4235,35.9,C(=O)=O,C1COCCO1,35.700096,845,1,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0487,26,0.9513,1.887,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,2.1938992,952,1,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1614,25,0.8386,13.522,C(=O)=O,CCOCCO,14.826599,745,1,1
co2,124-38-9,propanol,71-23-8,0.6559,20,0.3440999999999999,52.1,C(=O)=O,CCCO,54.106503,549,1,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0862,40,0.9138,3.766,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,4.7502365,973,1,1
co2,124-38-9,1-pentanol,71-41-0,0.0738,20,0.9262,9.8,C(=O)=O,CCCCCO,10.715345,665,1,1
co2,124-38-9,2-butanone,78-93-3,0.124,25,0.876,6.37,C(=O)=O,CCC(=O)C,9.135113,65,1,1
co2,124-38-9,dimethyl-ether,115-10-6,0.075,40,0.925,12.41,C(=O)=O,COC,7.269346,436,1,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3716,26,0.6284000000000001,13.634,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,12.036259,961,1,1
co2,124-38-9,diethyl-succinate,123-25-1,0.2311,40,0.7689,17.878,C(=O)=O,CCOC(=O)CCC(=O)OCC,16.39685,940,1,1
co2,124-38-9,THF,109-99-9,0.1581,60,0.8419,16.0,C(=O)=O,C1CCOC1,17.930857,254,1,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3797999999999999,45,0.6202000000000001,46.508,C(=O)=O,CCOCCO,47.683292,777,1,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.2877,25,0.7122999999999999,16.698,C(=O)=O,COC(=O)OC,19.133148,312,1,1
co2,124-38-9,NMP,872-50-4,0.176,15,0.824,9.8,C(=O)=O,CN1CCCC1=O,10.1567135,999,1,1
co2,124-38-9,o-xylene,95-47-6,0.8108,60,0.1892,107.8,C(=O)=O,CC1=CC=CC=C1C,93.80744,221,1,1
co2,124-38-9,p-xylene,106-42-3,0.6629999999999999,60,0.3370000000000001,82.5,C(=O)=O,CC1=CC=C(C=C1)C,80.24472,235,1,1
co2,124-38-9,1-4-dioxane,123-91-1,0.705,25,0.295,40.2,C(=O)=O,C1COCCO1,42.244045,832,1,1
co2,124-38-9,n-butanol,71-36-3,0.0322,40,0.9678,5.7,C(=O)=O,CCCCO,7.8067913,588,1,1
co2,124-38-9,ethanol,64-17-5,0.8198000000000001,50,0.1801999999999999,91.2,C(=O)=O,CCO,95.123436,305,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.482,60,0.518,56.5,C(=O)=O,CC(=O)N(C)C,57.32611,352,1,1
co2,124-38-9,2-butanol,78-92-2,0.8011,35,0.1988999999999999,70.6,C(=O)=O,CCC(C)O,70.45631,634,1,1
co2,124-38-9,methanol,67-56-1,0.1045,40,0.8955,19.2,C(=O)=O,CO,18.553295,1037,1,1
co2,124-38-9,THF,109-99-9,0.7879999999999999,40,0.212,61.23,C(=O)=O,C1CCOC1,63.920944,249,1,1
co2,124-38-9,propylene-carbonate,108-32-7,0.1476,25,0.8524,11.885,C(=O)=O,CC1COC(=O)O1,14.523861,1080,1,1
co2,124-38-9,n-hexane,110-54-3,0.91,25,0.0899999999999999,55.5,C(=O)=O,CCCCCC,59.347713,477,1,1
co2,124-38-9,2-butanone,78-93-3,0.442,25,0.558,27.97,C(=O)=O,CCC(=O)C,28.175411,71,1,1
co2,124-38-9,acetonitrile,75-05-8,0.947,35,0.0529999999999999,70.5,C(=O)=O,CC#N,74.48123,94,1,1
co2,124-38-9,cyclohexane,110-82-7,0.451,40,0.5489999999999999,52.1,C(=O)=O,C1CCCCC1,53.99379,33,1,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.281,25,0.719,26.89,C(=O)=O,COCCO,29.855917,713,1,1
co2,124-38-9,THF,109-99-9,0.4624,60,0.5376,45.9,C(=O)=O,C1CCOC1,50.894917,259,1,1
co2,124-38-9,m-xylene,108-38-3,0.6154999999999999,60,0.3845,91.8,C(=O)=O,CC1=CC(=CC=C1)C,76.82241,204,1,1
co2,124-38-9,benzene,71-43-2,0.71,20,0.29,43.1,C(=O)=O,C1=CC=CC=C1,47.94443,445,1,1
co2,124-38-9,4-formylmorpholine,4394-85-8,0.8540000000000001,25,0.1459999999999999,62.16,C(=O)=O,C1COCCN1C=O,55.19612,786,1,1
co2,124-38-9,dimethyl-ether,115-10-6,0.482,20,0.518,24.13,C(=O)=O,COC,25.643085,424,1,1
co2,124-38-9,2-butanone,78-93-3,0.6678482200000001,40,0.3321517799999999,43.2,C(=O)=O,CCC(=O)C,55.928818,77,1,1
co2,124-38-9,2-butanone,78-93-3,0.81354505,60,0.18645495,79.3,C(=O)=O,CCC(=O)C,90.758514,84,1,1
co2,124-38-9,n-heptane,142-82-5,0.605,35,0.395,51.8,C(=O)=O,CCCCCCC,51.465122,534,1,1
co2,124-38-9,2-butanone,78-93-3,0.6678482200000001,60,0.3321517799999999,57.6,C(=O)=O,CCC(=O)C,75.06644,82,1,1
co2,124-38-9,propylene-carbonate,108-32-7,0.355,0,0.645,17.732,C(=O)=O,CC1COC(=O)O1,20.141499,1068,1,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.238,30,0.762,23.8,C(=O)=O,C1CC(=O)OC1,24.760464,808,1,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.1685,45,0.8315,25.772,C(=O)=O,COCCO,24.53057,736,1,1
co2,124-38-9,n-butanol,71-36-3,0.595,40,0.405,75.5,C(=O)=O,CCCCO,74.639084,605,1,1
co2,124-38-9,ethyl-acetate,141-78-6,0.9176,60,0.0823999999999999,97.3,C(=O)=O,CCOC(=O)C,102.434235,420,1,1
co2,124-38-9,n-heptane,142-82-5,0.904,20,0.0959999999999999,50.9,C(=O)=O,CCCCCCC,54.726364,522,1,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.225,60,0.775,30.5,C(=O)=O,CC(=O)N(C)C,27.623264,350,1,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0613,26,0.9387,2.249,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,2.8626175,953,1,1
co2,124-38-9,phenol,108-95-2,0.0744,65,0.9256,20.6,C(=O)=O,C1=CC=C(C=C1)O,20.784622,5,1,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.1573,25,0.8427,8.768,C(=O)=O,COC(=O)OC,10.618576,310,1,1
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,35,0.2929999999999999,58.2,C(=O)=O,CCCCCCC,57.261845,535,1,1
co2,124-38-9,acetonitrile,75-05-8,0.718,55,0.282,87.1,C(=O)=O,CC#N,87.863525,104,1,1
co2,124-38-9,acetonitrile,75-05-8,0.184,55,0.8160000000000001,23.9,C(=O)=O,CC#N,24.908588,97,1,1
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.051,60,0.949,4.43,C(=O)=O,COCCOCCOCCO,4.362871,882,1,1
co2,124-38-9,sulfolane,126-33-0,0.5589999999999999,25,0.441,63.9,C(=O)=O,C1CCS(=O)(=O)C1,55.401672,1047,1,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.4090999999999999,25,0.5909,24.596,C(=O)=O,COC(=O)OC,27.164612,314,1,1
co2,124-38-9,n-butanol,71-36-3,0.2867,40,0.7133,45.8,C(=O)=O,CCCCO,47.34379,594,1,1
co2,124-38-9,toluene,108-88-3,0.502,20,0.498,36.8,C(=O)=O,CC1=CC=CC=C1,35.712,493,1,1
co2,124-38-9,NMP,872-50-4,0.3311641,25,0.6688358999999999,24.6,C(=O)=O,CN1CCCC1=O,22.096142,1007,1,1
co2,124-38-9,ethanol,64-17-5,0.364,25,0.636,43.7,C(=O)=O,CCO,45.674675,281,1,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.2789999999999999,30,0.7210000000000001,27.6,C(=O)=O,C1CC(=O)OC1,29.134068,810,1,1
co2,124-38-9,THF,109-99-9,0.8181,60,0.1818999999999999,81.0,C(=O)=O,C1CCOC1,88.7968,266,1,1
co2,124-38-9,propanol,71-23-8,0.089,40,0.911,15.5,C(=O)=O,CCCO,16.332478,560,1,1
co2,124-38-9,THF,109-99-9,0.3879999999999999,25,0.6120000000000001,21.37,C(=O)=O,C1CCOC1,22.975266,238,1,1
co2,124-38-9,benzene,71-43-2,0.51,30,0.49,42.4,C(=O)=O,C1=CC=CC=C1,48.0821,453,1,1
co2,124-38-9,DMF,68-12-2,0.5256000000000001,21,0.4743999999999999,35.7,C(=O)=O,CN(C)C=O,35.56407,145,1,1
co2,124-38-9,methanol,67-56-1,0.3494,25,0.6506000000000001,40.19,C(=O)=O,CO,41.996853,1031,1,1
co2,124-38-9,2-butanol,78-92-2,0.4269,25,0.5730999999999999,46.8,C(=O)=O,CCC(C)O,46.125866,615,1,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.3003,45,0.6997,45.937,C(=O)=O,COCCO,44.901443,740,1,1
co2,124-38-9,acetonitrile,75-05-8,0.718,75,0.282,111.2,C(=O)=O,CC#N,107.416016,118,1,1
co2,124-38-9,n-heptane,142-82-5,0.605,40,0.395,54.3,C(=O)=O,CCCCCCC,56.026688,539,1,1
co2,124-38-9,diethyl-succinate,123-25-1,0.679216175,26,0.320783825,42.986,C(=O)=O,CCOC(=O)CCC(=O)OCC,41.812683,931,1,1
co2,124-38-9,THF,109-99-9,0.8809999999999999,40,0.1190000000000001,69.47,C(=O)=O,C1CCOC1,72.56781,250,1,1
co2,124-38-9,sulfolane,126-33-0,0.524,25,0.476,58.7,C(=O)=O,C1CCS(=O)(=O)C1,53.426975,1046,1,1
co2,124-38-9,ethanol,64-17-5,0.8,25,0.1999999999999999,59.0,C(=O)=O,CCO,61.259167,285,1,1
co2,124-38-9,n-heptane,142-82-5,0.802,40,0.1979999999999999,69.1,C(=O)=O,CCCCCCC,69.12599,541,1,1
co2,124-38-9,phenol,108-95-2,0.0388,75,0.9612,10.6,C(=O)=O,C1=CC=C(C=C1)O,15.518694,9,1,1
co2,124-38-9,1-hexanol,111-27-3,0.7762,40,0.2238,93.5,C(=O)=O,CCCCCCO,77.08795,661,1,1
co2,124-38-9,m-xylene,108-38-3,0.1157,60,0.8843,19.6,C(=O)=O,CC1=CC(=CC=C1)C,18.940624,196,1,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.066,25,0.934,6.339,C(=O)=O,COCCO,6.817642,708,1,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.972,40,0.028,81.7,C(=O)=O,CCN(CC)C(=O)C,81.37291,370,1,1
co2,124-38-9,2-butanone,78-93-3,0.57077214,60,0.42922786,43.2,C(=O)=O,CCC(=O)C,65.29231,81,1,1
co2,124-38-9,n-butanol,71-36-3,0.3939,40,0.6061,60.9,C(=O)=O,CCCCO,60.06124,598,1,1
co2,124-38-9,n-butanol,71-36-3,0.8367,30,0.1633,67.4,C(=O)=O,CCCCO,66.5941,587,1,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3283,40,0.6717,14.935,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,13.438377,978,1,1
co2,124-38-9,THF,109-99-9,0.47,25,0.53,26.42,C(=O)=O,C1CCOC1,27.740322,239,1,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2391,35,0.7609,25.19,C(=O)=O,CCOCCO,26.192327,759,1,1
